timestamp,sample_index,time_seconds,left_volume,right_volume
2026-04-02T13:14:15.609587,0,0.000000,0.576405,0.867533
2026-04-02T13:14:15.619587,1920,0.010000,0.539053,0.837487
2026-04-02T13:14:15.622675,2513,0.013089,0.453699,0.680244
2026-04-02T13:14:15.632675,4433,0.023089,0.460368,0.816138
2026-04-02T13:14:15.614430,5026,0.026177,0.418532,0.857913
2026-04-02T13:14:15.624430,6946,0.036177,0.336114,0.852516
2026-04-02T13:14:15.627519,7539,0.039266,0.350011,0.854369
2026-04-02T13:14:15.637519,9459,0.049266,0.375287,0.809936
2026-04-02T13:14:15.661941,10052,0.052354,0.437958,1.000000
2026-04-02T13:14:15.671941,11972,0.062354,0.259765,0.587323
2026-04-02T13:14:15.675029,12565,0.065443,0.234329,0.707915
2026-04-02T13:14:15.685029,14485,0.075443,0.285867,0.862304
2026-04-02T13:14:15.666785,15078,0.078531,0.440089,0.731918
2026-04-02T13:14:15.676785,16998,0.088531,0.221579,0.764238
2026-04-02T13:14:15.679873,17591,0.091620,0.345361,0.775012
2026-04-02T13:14:15.689873,19511,0.101620,0.119615,0.698808
2026-04-02T13:14:15.714295,20104,0.104708,0.362048,0.944433
2026-04-02T13:14:15.724295,22024,0.114708,0.591105,0.901483
2026-04-02T13:14:15.727384,22617,0.117797,0.304952,0.847345
2026-04-02T13:14:15.737384,24537,0.127797,0.489070,1.000000
2026-04-02T13:14:15.719139,25130,0.130885,0.267254,0.741896
2026-04-02T13:14:15.729139,27050,0.140885,0.354916,0.805847
2026-04-02T13:14:15.732227,27643,0.143974,0.348572,0.935080
2026-04-02T13:14:15.742227,29563,0.153974,0.243791,0.700113
2026-04-02T13:14:15.766649,30156,0.157062,0.342000,0.830234
2026-04-02T13:14:15.776649,32076,0.167063,0.352723,0.762302
2026-04-02T13:14:15.779738,32669,0.170151,0.309784,0.697130
2026-04-02T13:14:15.789738,34589,0.180151,0.328273,0.806641
2026-04-02T13:14:15.771493,35182,0.183240,0.207094,0.886818
2026-04-02T13:14:15.781493,37102,0.193240,0.344857,0.694639
2026-04-02T13:14:15.784582,37695,0.196328,0.201014,0.912942
2026-04-02T13:14:15.794582,39615,0.206328,0.474902,0.645337
2026-04-02T13:14:15.819003,40208,0.209417,0.379433,0.592069
2026-04-02T13:14:15.829003,42128,0.219417,0.489420,0.754076
2026-04-02T13:14:15.832092,42721,0.222505,0.341970,0.860310
2026-04-02T13:14:15.842092,44641,0.232505,0.551798,1.000000
2026-04-02T13:14:15.823847,45234,0.235594,0.445209,0.812552
2026-04-02T13:14:15.833847,47154,0.245594,0.467065,0.784761
2026-04-02T13:14:15.836936,47747,0.248682,0.427184,0.788900
2026-04-02T13:14:15.846936,49667,0.258682,0.438400,0.943814
2026-04-02T13:14:15.871358,50260,0.261771,0.355263,0.750584
2026-04-02T13:14:15.881358,52180,0.271771,0.400537,0.884594
2026-04-02T13:14:15.884446,52773,0.274859,0.286434,0.710537
2026-04-02T13:14:15.894446,54693,0.284859,0.348732,0.686106
2026-04-02T13:14:15.876201,55286,0.287948,0.439117,0.891932
2026-04-02T13:14:15.886201,57206,0.297948,0.686095,1.000000
2026-04-02T13:14:15.889290,57799,0.301036,0.387922,0.873989
2026-04-02T13:14:15.899290,59719,0.311036,0.163543,0.536999
2026-04-02T13:14:15.923712,60312,0.314125,0.339252,0.873116
2026-04-02T13:14:15.933712,62232,0.324125,0.397477,0.695793
2026-04-02T13:14:15.936800,62825,0.327214,0.473089,0.973935
2026-04-02T13:14:15.946800,64745,0.337214,0.199640,0.812328
2026-04-02T13:14:15.928555,65338,0.340302,0.470448,0.789357
2026-04-02T13:14:15.938555,67258,0.350302,0.570989,0.812936
2026-04-02T13:14:15.941644,67851,0.353391,0.327843,0.712414
2026-04-02T13:14:15.951644,69771,0.363391,0.567755,0.843509
2026-04-02T13:14:15.976066,70364,0.366479,0.416113,0.854882
2026-04-02T13:14:15.986066,72284,0.376479,0.425238,0.901633
2026-04-02T13:14:15.989154,72877,0.379568,0.388822,0.858702
2026-04-02T13:14:15.999154,74797,0.389568,0.366727,0.833222
2026-04-02T13:14:15.980910,75390,0.392656,0.284081,0.867565
